Enrolled,Entry Semester,Citizenship Status,Continent,Country,Program 1 Category,Degree Type,Degree 1,Dual Degree,Campus Tour,Open House,Spring Preview,President's Reception,Virtual Call
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Leadership,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Leadership,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MA in Leadership,1,0,1,1,0,1
0,Summer 2023,US,North America,United States,Drucker,Master's,MA in Leadership,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Leadership,1,0,0,0,0,0
1,Summer 2023,US,North America,United States,Drucker,Master's,MA in Leadership,1,0,0,1,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Leadership,1,0,0,0,0,1
0,Summer 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,1
1,Fall 2023,FN,Asia,Saudi Arabia,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
1,Fall 2023,PR,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,The Gambia,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,Drucker,Master's,MA in Management,1,0,0,1,1,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,1,1,1
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,Drucker,Master's,MA in Management,0,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Europe,Greece,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Liberia,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Summer 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,1,1,1
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,1,0,1,1,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
1,Summer 2023,US,North America,United States,Drucker,Master's,MA in Management,1,1,0,1,1,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,1,0,1
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MA in Management,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,Drucker,Master's,MA in Management,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,1,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,NA,Africa,Ghana,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,Drucker,Master's,MBA,1,0,0,0,0,0
0,Spring 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,1,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,1,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,1,0,0,1
1,Fall 2023,FN,Asia,China,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,1,1,1
0,Fall 2023,FN,Asia,Nepal,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
1,Summer 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,FN,Africa,The Gambia,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,FN,Asia,Cambodia,Drucker,Master's,MBA,1,0,0,0,0,1
0,Summer 2023,FN,Europe,Kyrgyzstan,Drucker,Master's,MBA,0,0,0,0,0,1
0,Fall 2023,FN,Asia,India,Drucker,Master's,MBA,0,0,0,0,0,0
0,Summer 2023,FN,Asia,Iran,Drucker,Master's,MBA,0,0,0,0,0,1
0,Summer 2023,FN,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Spring 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MBA,1,0,0,0,0,1
0,Spring 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MBA,1,0,0,1,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,Asia,Japan,Drucker,Master's,MBA,1,0,0,0,0,1
0,Spring 2023,FN,Asia,China,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Spring 2023,FN,Asia,India,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,FN,Asia,Japan,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Spring 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,FN,Asia,India,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MBA,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Summer 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,1
1,Spring 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,1,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,1
0,Summer 2023,US,North America,United States,Drucker,Master's,MBA/JD with Southwestern Law School,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,Drucker,Master's,MBA/MS in Industrial Design with Art Center College of Design,1,0,0,0,0,1
1,Fall 2023,FN,North America,United States,Drucker,Master's,MBA/MS in Industrial Design with Art Center College of Design,0,0,0,0,0,1
1,Fall 2023,FN,North America,United States,Drucker,Master's,MBA/MS in Industrial Design with Art Center College of Design,1,0,0,0,0,1
1,Fall 2023,PR,North America,United States,Drucker,Master's,MBA/MS in Industrial Design with Art Center College of Design,1,0,0,0,0,1
1,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Summer 2023,FN,Asia,India,Drucker,Master's,MS in Finance,0,0,0,0,0,0
0,Spring 2023,FN,Africa,Nigeria,Drucker,Master's,MS in Finance,1,0,0,0,0,0
1,Fall 2023,PR,North America,United States,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Summer 2023,FN,Asia,Bangladesh,Drucker,Master's,MS in Finance,0,0,0,0,0,0
0,Fall 2023,FN,Asia,Pakistan,Drucker,Master's,MS in Finance,1,0,0,0,1,1
0,Spring 2023,FN,Asia,India,Drucker,Master's,MS in Finance,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MS in Finance,1,0,0,0,0,1
1,Spring 2023,US,North America,United States,Drucker,Master's,MS in Finance,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Ghana,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,Drucker,Master's,MS in Finance,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Fall 2023,FN,Asia,India,Drucker,Master's,MS in Finance,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Summer 2023,FN,Africa,Ghana,Drucker,Master's,MS in Finance,1,0,0,0,0,1
0,Spring 2023,FN,Asia,India,Drucker,Master's,MS in Finance,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Nigeria,Drucker,Master's,MS in Finance,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,Drucker,PhD,PhD in Management,1,0,0,0,0,0
1,Spring 2023,US,North America,United States,Drucker,PhD,PhD in Management,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,Drucker,PhD,PhD in Management,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,1,0
0,Fall 2023,US,North America,United States,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,IMS,Master's,MS in Computational & Applied Mathematics,1,1,0,1,0,0
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Computational & Applied Mathematics,1,0,0,0,0,1
0,Fall 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Fall 2023,FN,Europe,Spain,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Summer 2023,FN,Asia,Bangladesh,IMS,Master's,MS in Financial Engineering,0,0,0,0,0,1
1,Fall 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,0,0,0,0,1,1
1,Fall 2023,US,North America,United States,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,1
1,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Financial Engineering,1,0,0,1,1,1
0,Fall 2023,US,North America,United States,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,1
0,Summer 2023,FN,Asia,Bangladesh,IMS,Master's,MS in Financial Engineering,0,0,0,0,0,0
0,Summer 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,0,0,0,0,0,1
0,Fall 2023,FN,Africa,Kenya,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,IMS,Master's,MS in Financial Engineering,1,0,0,0,1,0
0,Fall 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,1
0,Fall 2023,FN,Asia,China,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Nigeria,IMS,Master's,MS in Financial Engineering,1,0,0,1,1,1
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Cote D'Ivoire,IMS,Master's,MS in Financial Engineering,0,0,0,1,0,0
0,Spring 2023,FN,Africa,Kenya,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,1
0,Fall 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Summer 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,0,0,0,0,1,1
0,Fall 2023,FN,North America,United States,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
0,Fall 2023,FN,Asia,India,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,1
1,Fall 2023,PR,North America,United States,IMS,Master's,MS in Financial Engineering,1,0,1,1,1,0
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Financial Engineering,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,IMS,Master's,MS in Mathematics,1,1,0,0,0,1
1,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,NA,North America,United States,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Kenya,IMS,Master's,MS in Mathematics,1,0,0,0,1,1
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Mathematics,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Cameroon,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
1,Summer 2023,US,North America,United States,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Mathematics,1,0,0,0,0,1
0,Summer 2023,FN,Africa,Nigeria,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Mathematics,1,0,0,0,0,1
0,Fall 2023,PR,North America,United States,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,Master's,MS in Mathematics,1,0,1,0,0,0
1,Fall 2023,US,North America,United States,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Mathematics,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,1,0,1
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Spring 2023,FN,Asia,Bangladesh,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,Master's,MS in Statistics & Machine Learning,1,0,0,0,0,0
0,Fall 2023,FN,Europe,Russia,IMS,PhD,PhD in Engineering & Computational Mathematics with CSULB,1,0,0,0,0,0
0,Fall 2023,FN,Asia,Iran,IMS,PhD,PhD in Engineering & Computational Mathematics with CSULB,1,0,0,0,0,0
0,Spring 2023,FN,North America,United States,IMS,PhD,PhD in Engineering & Computational Mathematics with CSULB,1,0,0,0,0,1
0,Fall 2023,FN,North America,United States,IMS,PhD,PhD in Engineering & Computational Mathematics with CSULB,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Asia,South Korea,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,1,1
0,Fall 2023,FN,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,IMS,PhD,PhD in Mathematics,1,1,1,0,0,0
0,Fall 2023,FN,Africa,Ghana,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
1,Fall 2023,FN,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
1,Fall 2023,FN,Africa,Nigeria,IMS,PhD,PhD in Mathematics,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,IMS,PhD,PhD in Mathematics,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Asia,Iran,IMS,PhD,PhD in Mathematics,1,0,0,0,0,1
0,Summer 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,1,1,1,1,1
1,Fall 2023,FN,Asia,Thailand,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,Asia,Sri Lanka,IMS,PhD,PhD in Mathematics,1,0,0,0,0,1
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,1,0,0,0,0
1,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,1,1,1,1,1
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Nigeria,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Ghana,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,PR,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics,1,0,0,0,0,0
1,Fall 2023,US,North America,United States,IMS,PhD,PhD in Mathematics/Education,1,0,0,0,1,1
1,Fall 2023,FN,Asia,China,IMS,PhD,PhD in Mathematics/Information Systems & Technology,1,0,1,0,0,1
1,Fall 2023,US,North America,United States,SAH,Master's,MA in Applied Gender Studies,1,0,0,1,1,1
0,Fall 2023,FN,Africa,Nigeria,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Fall 2023,FN,North America,United States,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Nigeria,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Nigeria,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,1
1,Fall 2023,US,North America,United States,SAH,Master's,MA in Applied Gender Studies,1,0,0,1,0,1
0,Fall 2023,US,North America,United States,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Spring 2023,FN,Africa,Liberia,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Nigeria,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,1
0,Summer 2023,FN,Africa,Zimbabwe,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Fall 2023,US,North America,United States,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Summer 2023,FN,Africa,Ghana,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,1
0,Fall 2023,FN,Africa,Nigeria,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Ghana,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Liberia,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,1
0,Spring 2023,FN,Africa,Cameroon,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
0,Fall 2023,FN,Africa,Nigeria,SAH,Master's,MA in Applied Gender Studies,1,0,0,0,0,0
